y_test,y_pred,diff
218.5,198.31,20.189999999999998
1219.85,1386.2250000000001,166.37500000000023
580.8,619.7,38.90000000000009
45.85,45.54615384615385,0.3038461538461519
837.5,879.9076923076923,42.40769230769229
1531.4,1275.35,256.0500000000002
4017.45,4111.849999999999,94.39999999999964
801.3,810.5799999999999,9.279999999999973
2036.55,2054.8,18.250000000000227
2236.2,2257.25,21.050000000000182
1566.75,1433.31875,133.4312500000001
2723.75,2633.94375,89.80625000000009
107.6,116.30999999999997,8.70999999999998
35.55,35.59166666666666,0.0416666666666643
599.3,554.00625,45.29374999999993
4254.1,4371.983333333334,117.88333333333321
5645.8,5541.0653846153855,104.7346153846147
95.65,94.33125,1.3187500000000085
2357.75,2541.6823529411763,183.9323529411763
146.9,144.56428571428572,2.335714285714289
25.35,25.359375,0.009374999999998579
780.1,777.2000000000002,2.8999999999998636
8349.7,8338.026190476188,11.673809523812452
93.7,89.17083333333333,4.529166666666669
1181.75,1168.9,12.849999999999909
436.6,536.2249999999999,99.62499999999989
8248.5,8147.220833333333,101.27916666666715
74.45,74.33095238095237,0.11904761904763461
903.8,914.6,10.800000000000068
295.65,300.03499999999997,4.384999999999991
768.45,813.45,45.0
4534.9,4525.858333333334,9.04166666666606
583.45,697.4625,114.01249999999993
1206.05,1253.15,47.100000000000136
1910.6,2050.866666666667,140.26666666666688
6079.0,6532.116666666666,453.1166666666659
524.5,509.625,14.875
1424.6,1433.9125,9.3125
1325.85,1412.3499999999997,86.49999999999977
4189.7,4319.6,129.90000000000055
4904.2,4791.3625,112.83749999999964
399.6,391.375,8.225000000000023
667.7,689.9250000000001,22.225000000000023
239.05,220.41086956521738,18.63913043478263
8244.3,7824.992857142858,419.3071428571411
74.6,74.33095238095237,0.2690476190476261
5980.55,5872.414285714285,108.13571428571504
7737.55,7968.659090909091,231.1090909090908
1849.95,1884.2166666666665,34.266666666666424
2404.1,2414.1428571428573,10.042857142857429
6572.85,6613.775,40.92499999999927
520.95,568.8333333333334,47.883333333333326
1270.55,1252.6833333333334,17.86666666666656
4680.05,4634.525,45.525000000000546
59.85,59.61666666666667,0.23333333333333428
212.4,220.41086956521738,8.010869565217376
1173.35,1262.9921052631578,89.64210526315787
819.4,822.5625,3.1625000000000227
4671.65,4726.633333333333,54.983333333333576
1054.8,1067.322222222222,12.522222222222126
7261.75,7293.856521739129,32.106521739128766
61.45,61.596000000000004,0.1460000000000008
70.75,70.79423076923077,0.04423076923076508
5643.4,5811.7804347826095,168.38043478260988
318.5,346.8428571428571,28.3428571428571
4390.25,4634.95,244.69999999999982
5013.0,4859.25,153.75
829.3,809.9227272727272,19.377272727272725
