y_test,y_pred,diff
218.5,217.59092080490186,0.909079195098144
1219.85,1239.5395326558698,19.689532655869925
580.8,637.0469471859419,56.24694718594196
45.85,39.74559547067103,6.104404529328974
837.5,721.8112389298178,115.68876107018218
1531.4,1446.6012624865014,84.79873751349874
4017.45,4093.6000310900026,76.15003109000281
801.3,825.8328043091489,24.5328043091489
2036.55,2025.336140981005,11.213859018994981
2236.2,2158.469971592031,77.7300284079688
1566.75,1460.566969223974,106.18303077602604
2723.75,2694.754461467732,28.9955385322678
107.6,122.54982200876834,14.94982200876835
35.55,41.673128920336524,6.1231289203365264
599.3,618.8203940055483,19.520394005548383
4254.1,4409.763051016152,155.66305101615126
5645.8,5703.957057772722,58.1570577727216
95.65,118.70923654085802,23.05923654085801
2357.75,2401.8938788441874,44.143878844187384
146.9,151.61000717782326,4.7100071778232575
25.35,25.24353947348468,0.10646052651532045
780.1,809.4707793663697,29.370779366369675
8349.7,8388.654910403238,38.95491040323759
93.7,83.78574478780261,9.91425521219739
1181.75,1127.4875339640055,54.26246603599452
436.6,489.58136337994006,52.981363379940035
8248.5,8135.991282994253,112.5087170057468
74.45,86.20344397415597,11.75344397415597
903.8,1016.527689871013,112.72768987101301
295.65,292.04728293149907,3.6027170685009082
768.45,785.3531991080768,16.903199108076706
4534.9,4643.6318122890025,108.73181228900285
583.45,656.1966164204227,72.7466164204227
1206.05,1220.3387222626225,14.288722262622514
1910.6,1946.3367981801157,35.736798180115784
6079.0,6420.360950885979,341.36095088597904
524.5,526.8857002732682,2.385700273268185
1424.6,1479.1008833655646,54.50088336556473
1325.85,1439.075170673238,113.22517067323815
4189.7,4183.981381804519,5.718618195481213
4904.2,4807.8793692972795,96.32063070272034
399.6,342.44322265386876,57.156777346131264
667.7,693.6553236258109,25.95532362581082
239.05,231.48075392157705,7.569246078422964
8244.3,7879.302350870067,364.99764912993214
74.6,82.29871289225221,7.698712892252217
5980.55,5908.29573485687,72.2542651431304
7737.55,7764.671924639945,27.121924639945064
1849.95,1804.454413414425,45.49558658557498
2404.1,2415.046973765017,10.946973765016992
6572.85,6477.546840225833,95.3031597741674
