y_test,y_pred,diff
218.5,192.0752848267598,26.4247151732402
1219.85,1297.5406405512795,77.69064055127956
580.8,648.7555421779902,67.9555421779902
45.85,44.782970553814735,1.0670294461852663
837.5,824.927054383406,12.572945616593984
1531.4,1457.855237843345,73.544762156655
4017.45,4061.2367825973515,43.7867825973517
801.3,827.1712555871743,25.871255587174346
2036.55,2105.9941634995535,69.4441634995535
2236.2,2232.744059169992,3.4559408300078758
1566.75,1491.110151957228,75.63984804277197
2723.75,2711.874557661265,11.875442338734956
107.6,127.110440077372,19.51044007737201
35.55,39.619194421882355,4.069194421882358
599.3,571.9723576423613,27.327642357638638
4254.1,4387.358605304588,133.25860530458795
5645.8,5531.577752594915,114.222247405085
95.65,115.67011009553026,20.020110095530256
2357.75,2423.6775093546757,65.92750935467575
146.9,141.15546077220682,5.744539227793183
25.35,25.927851805792812,0.577851805792811
780.1,792.6917428810135,12.591742881013488
8349.7,8349.978867875649,0.27886787564784754
93.7,92.40108267610147,1.2989173238985359
1181.75,1131.9500633038233,49.7999366961767
436.6,495.0454068410652,58.445406841065164
8248.5,8132.465439763382,116.03456023661784
74.45,74.35823567065778,0.09176432934222589
903.8,891.8381689649761,11.961831035023806
295.65,286.4921300473052,9.157869952694796
768.45,751.9211224374417,16.528877562558364
4534.9,4527.407410680051,7.49258931994882
583.45,640.7007283665511,57.250728366551016
1206.05,1233.0532559998492,27.003255999849216
1910.6,2055.705846300239,145.10584630023914
6079.0,6485.340664977945,406.3406649779454
524.5,536.4652998958028,11.965299895802787
1424.6,1516.790108362037,92.19010836203711
1325.85,1448.4182333620456,122.5682333620457
4189.7,4185.90419153291,3.7958084670899552
4904.2,4744.678510881263,159.521489118737
399.6,355.47096848265045,44.129031517349574
667.7,633.3021109113569,34.39788908864318
239.05,218.49731209065658,20.552687909343433
8244.3,7987.7666991609585,256.53330083904075
74.6,73.66032931045682,0.9396706895431777
5980.55,5925.320076284989,55.229923715010955
7737.55,7863.42027157743,125.87027157742978
1849.95,1840.9943490533394,8.955650946660626
2404.1,2435.7882625216203,31.688262521620345
6572.85,6603.741524580985,30.89152458098488
520.95,552.9710991374583,32.021099137458236
1270.55,1246.7045048533732,23.845495146626718
4680.05,4713.517249580011,33.4672495800105
59.85,60.36212644791105,0.5121264479110508
212.4,233.23664413302805,20.836644133028045
1173.35,1087.1645094442058,86.1854905557941
819.4,812.1079934428979,7.292006557102127
4671.65,4592.356466670812,79.293533329188
1054.8,1054.7819622209613,0.018037779038650115
7261.75,7242.739389318563,19.010610681437356
61.45,55.21833931231056,6.231660687689441
70.75,69.8361344163104,0.9138655836895992
5643.4,5799.71198298806,156.31198298806066
318.5,353.3159346714322,34.81593467143222
4390.25,4396.89038819759,6.640388197590255
5013.0,4906.360731273688,106.63926872631237
829.3,779.9960935416426,49.303906458357346
1269.55,1291.1179613854345,21.5679613854345
886.7,894.0936784237305,7.393678423730421
4749.15,4688.525371808698,60.62462819130178
3371.75,3345.4470562519577,26.302943748042253
260.9,238.61644990981068,22.283550090189294
4192.15,4039.2072920146234,152.94270798537627
1222.25,1254.3960496403918,32.146049640391766
5438.95,5406.5154454818585,32.43455451814134
5846.65,5816.393229979949,30.25677002005068
641.35,647.6954764237823,6.345476423782316
1718.2,1693.8133354884155,24.386664511584513
1718.35,1710.621393052109,7.728606947890967
415.1,452.9043497063299,37.8043497063299
157.55,172.16757092339049,14.617570923390474
1815.65,1769.2930003440313,46.35699965596882
7348.8,7233.834328742952,114.9656712570486
1463.45,1400.1816389593253,63.26836104067479
6365.35,6314.370547770857,50.979452229143135
1058.6,1093.4194321009877,34.8194321009878
5289.05,5368.5820249989565,79.53202499895633
5618.3,5493.6183568422375,124.68164315776266
486.85,470.37069237959787,16.479307620402153
1821.2,1777.274729066562,43.925270933438014
249.95,237.76710525070496,12.18289474929503
1931.75,1873.711557526023,58.03844247397706
19.5,21.555077272629372,2.0550772726293722
76.95,55.64146437668525,21.308535623314754
1386.8,1396.2650420810894,9.46504208108945
80.15,75.91302136171574,4.2369786382842705
4541.2,4584.558187624161,43.358187624161474
140.95,161.00341581135947,20.053415811359486
5034.05,4966.505700291654,67.54429970834644
96.85,81.52158064476647,15.328419355233521
438.9,411.54764709427167,27.35235290572831
1415.0,1495.0197137213577,80.01971372135768
49.65,45.5167287779213,4.133271222078697
1021.75,1096.8691607106773,75.1191607106773
69.1,68.14420525291058,0.9557947470894135
587.45,635.411944491996,47.96194449199595
144.55,157.2832706901398,12.73327069013979
493.65,456.0974683504431,37.5525316495569
